#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1417673,17925285,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20180730,-
1417673,23802555,HISP_RS16445,HISP_RS16445,HISP_17150,-,2,-,3-ketoacyl-CoA thiolase,protein-coding,-,-,-,3-ketoacyl-CoA thiolase,20190806,-
1417673,23802556,HISP_RS16145,HISP_RS16145,HISP_16850,-,2,-,LLM class flavin-dependent oxidoreductase,protein-coding,-,-,-,LLM class flavin-dependent oxidoreductase,20190806,-
1417673,23802557,HISP_RS15415,HISP_RS15415,HISP_16050,-,2,-,type II toxin-antitoxin system HicA family toxin,protein-coding,-,-,-,type II toxin-antitoxin system HicA family toxin,20210125,-
1417673,23802558,HISP_RS15200,HISP_RS15200,HISP_15816,-,2,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20200905,-
1417673,23802559,HISP_RS16300,HISP_RS16300,HISP_17005,-,2,-,thiolase domain-containing protein,protein-coding,-,-,-,thiolase domain-containing protein,20190806,-
1417673,23802560,HISP_RS15345,HISP_RS15345,HISP_15970,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210125,-
1417673,23802561,paaA,HISP_RS16345,HISP_17050,-,2,-,"1,2-phenylacetyl-CoA epoxidase subunit A",protein-coding,-,-,-,"1,2-phenylacetyl-CoA epoxidase subunit A",20200919,-
1417673,23802562,HISP_RS15265,HISP_RS15265,HISP_15890,-,2,-,twitching motility protein PilT,protein-coding,-,-,-,twitching motility protein PilT,20190806,-
1417673,23802563,HISP_RS16640,HISP_RS16640,HISP_17355,-,2,-,histidinol-phosphatase HisJ family protein,protein-coding,-,-,-,histidinol-phosphatase HisJ family protein,20190806,-
1417673,23802564,HISP_RS16415,HISP_RS16415,HISP_17120,-,2,-,AarF/ABC1/UbiB kinase family protein,protein-coding,-,-,-,AarF/ABC1/UbiB kinase family protein,20190806,-
1417673,23802565,HISP_RS16220,HISP_RS16220,HISP_16925,-,2,-,PIG-L family deacetylase,protein-coding,-,-,-,PIG-L family deacetylase,20200919,-
1417673,23802568,HISP_RS15705,HISP_RS15705,HISP_16385,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802569,HISP_RS15680,HISP_RS15680,HISP_16360,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802570,HISP_RS15750,HISP_RS15750,HISP_16435,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802571,phnE,HISP_RS16500,HISP_17210,-,2,-,"phosphonate ABC transporter, permease protein PhnE",protein-coding,-,-,-,"phosphonate ABC transporter, permease protein PhnE",20190806,-
1417673,23802572,HISP_RS15700,HISP_RS15700,HISP_16380,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802574,HISP_RS15760,HISP_RS15760,HISP_16445,-,2,-,SAM-dependent DNA methyltransferase,protein-coding,-,-,-,SAM-dependent DNA methyltransferase,20190806,-
1417673,23802575,HISP_RS15810,HISP_RS15810,HISP_16505,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802577,HISP_RS15765,HISP_RS15765,HISP_16450,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802578,HISP_RS15755,HISP_RS15755,HISP_16440,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802579,HISP_RS16765,HISP_RS16765,HISP_17485,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802580,HISP_RS16790,HISP_RS16790,HISP_17502,-,2,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20190806,-
1417673,23802582,HISP_RS15710,HISP_RS15710,HISP_16390,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802583,HISP_RS15730,HISP_RS15730,HISP_16415,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802584,phnE,HISP_RS16505,HISP_17215,-,2,-,"phosphonate ABC transporter, permease protein PhnE",protein-coding,-,-,-,"phosphonate ABC transporter, permease protein PhnE",20190806,-
1417673,23802586,HISP_RS15685,HISP_RS15685,HISP_16365,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802587,HISP_RS16170,HISP_RS16170,HISP_16875,-,2,-,EthD family reductase,protein-coding,-,-,-,EthD family reductase,20210424,-
1417673,23802588,HISP_RS15720,HISP_RS15720,HISP_16405,-,2,-,transcription initiation factor IIB family protein,protein-coding,-,-,-,transcription initiation factor IIB family protein,20190806,-
1417673,23802589,HISP_RS15775,HISP_RS15775,HISP_16470,-,2,-,ISH3 family transposase,protein-coding,-,-,-,ISH3 family transposase,20190806,-
1417673,23802590,HISP_RS16510,HISP_RS16510,HISP_17220,-,2,-,DEAD/DEAH box helicase family protein,protein-coding,-,-,-,DEAD/DEAH box helicase family protein,20200619,-
1417673,23802591,HISP_RS15675,HISP_RS15675,-,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802592,HISP_RS16290,HISP_RS16290,HISP_16995,-,2,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20190806,-
1417673,23802593,HISP_RS15330,HISP_RS15330,HISP_15955,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802594,HISP_RS15285,HISP_RS15285,HISP_15910,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802595,HISP_RS16405,HISP_RS16405,HISP_17110,-,2,-,UbiD family decarboxylase,protein-coding,-,-,-,UbiD family decarboxylase,20200919,-
1417673,23802596,HISP_RS16710,HISP_RS16710,HISP_17425,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802598,HISP_RS15360,HISP_RS15360,-,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802599,pglZ,HISP_RS16520,HISP_17230,-,2,-,BREX-5 system phosphatase PglZ,protein-coding,-,-,-,BREX-5 system phosphatase PglZ,20190806,-
1417673,23802600,HISP_RS15350,HISP_RS15350,HISP_15975,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802601,HISP_RS16010,HISP_RS16010,HISP_16705,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802602,HISP_RS15625,HISP_RS15625,HISP_16305,-,2,-,antitoxin VapB family protein,protein-coding,-,-,-,antitoxin VapB family protein,20200708,-
1417673,23802603,HISP_RS15670,HISP_RS15670,HISP_16350,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802604,HISP_RS15225,HISP_RS15225,HISP_15850,-,2,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20190806,-
1417673,23802605,phnC,HISP_RS16495,HISP_17205,-,2,-,phosphonate ABC transporter ATP-binding protein,protein-coding,-,-,-,phosphonate ABC transporter ATP-binding protein,20200919,-
1417673,23802606,HISP_RS15620,HISP_RS15620,HISP_16300,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802607,HISP_RS16545,HISP_RS16545,HISP_17260,-,2,-,DUF1788 domain-containing protein,protein-coding,-,-,-,DUF1788 domain-containing protein,20200919,-
1417673,23802608,HISP_RS15645,HISP_RS15645,HISP_16325,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802609,HISP_RS15795,HISP_RS15795,HISP_16490,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
1417673,23802610,HISP_RS15655,HISP_RS15655,HISP_16335,-,2,-,PQQ-binding-like beta-propeller repeat protein,protein-coding,-,-,-,PQQ-binding-like beta-propeller repeat protein,20210522,-
1417673,23802611,cadA,HISP_RS15205,HISP_15820,-,2,-,cadmium-translocating P-type ATPase,protein-coding,-,-,-,cadmium-translocating P-type ATPase,20200619,-
1417673,23802613,HISP_RS16050,HISP_RS16050,HISP_16750,-,2,-,VIT1/CCC1 transporter family protein,protein-coding,-,-,-,VIT1/CCC1 transporter family protein,20200919,-
1417673,23802615,HISP_RS16715,HISP_RS16715,-,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802616,HISP_RS15630,HISP_RS15630,HISP_16310,-,2,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20200619,-
1417673,23802617,HISP_RS15880,HISP_RS15880,HISP_16575,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802618,HISP_RS16800,HISP_RS16800,HISP_17515,-,2,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20190806,-
1417673,23802619,HISP_RS16000,HISP_RS16000,HISP_16695,-,2,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20200919,-
1417673,23802620,HISP_RS16185,HISP_RS16185,HISP_16890,-,2,-,IclR family transcriptional regulator,protein-coding,-,-,-,IclR family transcriptional regulator,20200919,-
1417673,23802621,HISP_RS15275,HISP_RS15275,HISP_15900,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802622,HISP_RS15895,HISP_RS15895,HISP_16590,-,2,-,amphi-Trp domain-containing protein,protein-coding,-,-,-,amphi-Trp domain-containing protein,20190806,-
1417673,23802623,HISP_RS16175,HISP_RS16175,HISP_16880,-,2,-,HD domain-containing protein,protein-coding,-,-,-,HD domain-containing protein,20190806,-
1417673,23802625,HISP_RS15400,HISP_RS15400,HISP_16020,-,2,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210424,-
1417673,23802626,HISP_RS16645,HISP_RS16645,HISP_17360,-,2,-,DUF3592 domain-containing protein,protein-coding,-,-,-,DUF3592 domain-containing protein,20200919,-
1417673,23802627,HISP_RS16555,HISP_RS16555,HISP_17270,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210605,-
1417673,23802628,HISP_RS15845,HISP_RS15845,HISP_16540,-,2,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20200619,-
1417673,23802629,HISP_RS16650,HISP_RS16650,HISP_17365,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1417673,23802630,HISP_RS15835,HISP_RS15835,HISP_16530,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802631,HISP_RS16670,HISP_RS16670,HISP_17385,-,2,-,Tm-1-like ATP-binding domain-containing protein,protein-coding,-,-,-,Tm-1-like ATP-binding domain-containing protein,20200619,-
1417673,23802632,HISP_RS15910,HISP_RS15910,HISP_16605,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210125,-
1417673,23802633,HISP_RS15375,HISP_RS15375,HISP_15995,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802634,HISP_RS16270,HISP_RS16270,HISP_16975,-,2,-,EthD family reductase,protein-coding,-,-,-,EthD family reductase,20190806,-
1417673,23802635,HISP_RS16305,HISP_RS16305,HISP_17010,-,2,-,phenylacetate--CoA ligase,protein-coding,-,-,-,phenylacetate--CoA ligase,20200905,-
1417673,23802636,HISP_RS16375,HISP_RS16375,HISP_17080,-,2,-,MaoC family dehydratase,protein-coding,-,-,-,MaoC family dehydratase,20190806,-
1417673,23802637,HISP_RS16350,HISP_RS16350,HISP_17055,-,2,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20200919,-
1417673,23802639,HISP_RS15830,HISP_RS15830,HISP_16525,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802640,HISP_RS16695,HISP_RS16695,HISP_17410,-,2,-,cytochrome d ubiquinol oxidase subunit II,protein-coding,-,-,-,cytochrome d ubiquinol oxidase subunit II,20200912,-
1417673,23802642,HISP_RS16815,HISP_RS16815,HISP_17530,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802643,HISP_RS15690,HISP_RS15690,HISP_16370,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200619,-
1417673,23802645,HISP_RS16485,HISP_RS16485,HISP_17195,-,2,-,MgtC/SapB family protein,protein-coding,-,-,-,MgtC/SapB family protein,20210424,-
1417673,23802646,HISP_RS16400,HISP_RS16400,HISP_17105,-,2,-,UbiD family decarboxylase,protein-coding,-,-,-,UbiD family decarboxylase,20200619,-
1417673,23802647,HISP_RS15695,HISP_RS15695,HISP_16375,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802648,HISP_RS15770,HISP_RS15770,HISP_16460,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802650,HISP_RS15640,HISP_RS15640,HISP_16320,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802651,HISP_RS16780,HISP_RS16780,HISP_17500,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802652,HISP_RS15780,HISP_RS15780,HISP_16475,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802653,HISP_RS16775,HISP_RS16775,HISP_17495,-,2,-,DUF3368 domain-containing protein,protein-coding,-,-,-,DUF3368 domain-containing protein,20190806,-
1417673,23802654,HISP_RS15715,HISP_RS15715,HISP_16400,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802655,HISP_RS15735,HISP_RS15735,HISP_16420,-,2,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20190806,-
1417673,23802656,HISP_RS15635,HISP_RS15635,HISP_16315,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802657,HISP_RS16045,HISP_RS16045,HISP_16745,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1417673,23802658,HISP_RS16685,HISP_RS16685,HISP_17400,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802659,HISP_RS16565,HISP_RS16565,HISP_17280,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802660,HISP_RS16020,HISP_RS16020,HISP_16720,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802661,nagZ,HISP_RS16215,HISP_16920,-,2,-,beta-N-acetylhexosaminidase,protein-coding,-,-,-,beta-N-acetylhexosaminidase,20200829,-
1417673,23802662,HISP_RS16560,HISP_RS16560,HISP_17275,-,2,-,P-loop NTPase,protein-coding,-,-,-,P-loop NTPase,20200919,-
1417673,23802663,HISP_RS16580,HISP_RS16580,HISP_17295,-,2,-,molecular chaperone TorD family protein,protein-coding,-,-,-,molecular chaperone TorD family protein,20190806,-
1417673,23802664,HISP_RS15390,HISP_RS15390,HISP_16010,-,2,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20200619,-
1417673,23802665,HISP_RS15930,HISP_RS15930,HISP_16625,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200619,-
1417673,23802666,HISP_RS16720,HISP_RS16720,HISP_17445,-,2,-,HAD-IC family P-type ATPase,protein-coding,-,-,-,HAD-IC family P-type ATPase,20200919,-
1417673,23802667,HISP_RS15580,HISP_RS15580,HISP_16250,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802668,HISP_RS16210,HISP_RS16210,HISP_16915,-,2,-,carbohydrate ABC transporter permease,protein-coding,-,-,-,carbohydrate ABC transporter permease,20200919,-
1417673,23802669,HISP_RS16275,HISP_RS16275,HISP_16980,-,2,-,IclR family transcriptional regulator,protein-coding,-,-,-,IclR family transcriptional regulator,20200919,-
1417673,23802670,HISP_RS16225,HISP_RS16225,HISP_16930,-,2,-,aminotransferase class V-fold PLP-dependent enzyme,protein-coding,-,-,-,aminotransferase class V-fold PLP-dependent enzyme,20190806,-
1417673,23802671,xseB,HISP_RS15945,HISP_16640,-,2,-,exodeoxyribonuclease VII small subunit,protein-coding,-,-,-,exodeoxyribonuclease VII small subunit,20190806,-
1417673,23802672,HISP_RS16150,HISP_RS16150,HISP_16855,-,2,-,PaaI family thioesterase,protein-coding,-,-,-,PaaI family thioesterase,20200919,-
1417673,23802673,HISP_RS16265,HISP_RS16265,HISP_16970,-,2,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20200919,-
1417673,23802674,HISP_RS15955,HISP_RS15955,HISP_16650,-,2,-,ParA family protein,protein-coding,-,-,-,ParA family protein,20200919,-
1417673,23802675,HISP_RS16600,HISP_RS16600,HISP_17315,-,2,-,FAD binding domain-containing protein,protein-coding,-,-,-,FAD binding domain-containing protein,20210125,-
1417673,23802676,HISP_RS16370,HISP_RS16370,HISP_17075,-,2,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20200919,-
1417673,23802677,HISP_RS16040,HISP_RS16040,HISP_16740,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802678,dgoD,HISP_RS16190,HISP_16895,-,2,-,galactonate dehydratase,protein-coding,-,-,-,galactonate dehydratase,20200919,-
1417673,23802679,paaI,HISP_RS16310,HISP_17015,-,2,-,hydroxyphenylacetyl-CoA thioesterase PaaI,protein-coding,-,-,-,hydroxyphenylacetyl-CoA thioesterase PaaI,20200919,-
1417673,23802680,HISP_RS16605,HISP_RS16605,HISP_17320,-,2,-,cell division protein,protein-coding,-,-,-,cell division protein,20190806,-
1417673,23802681,tcmP,HISP_RS15380,HISP_16000,-,2,-,three-Cys-motif partner protein TcmP,protein-coding,-,-,-,three-Cys-motif partner protein TcmP,20190806,-
1417673,23802682,HISP_RS15300,HISP_RS15300,HISP_15925,-,2,-,UvrD-helicase domain-containing protein,protein-coding,-,-,-,UvrD-helicase domain-containing protein,20200919,-
1417673,23802683,lpdA,HISP_RS16080,HISP_16785,-,2,-,dihydrolipoyl dehydrogenase,protein-coding,-,-,-,dihydrolipoyl dehydrogenase,20190806,-
1417673,23802684,HISP_RS16730,HISP_RS16730,HISP_17455,-,2,-,CBS domain-containing protein,protein-coding,-,-,-,CBS domain-containing protein,20200619,-
1417673,23802685,HISP_RS15470,HISP_RS15470,HISP_16125,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802686,HISP_RS16295,HISP_RS16295,HISP_17000,-,2,-,hydroxymethylglutaryl-CoA synthase family protein,protein-coding,-,-,-,hydroxymethylglutaryl-CoA synthase family protein,20190806,-
1417673,23802687,HISP_RS15255,HISP_RS15255,HISP_15880,-,2,-,TrmB family transcriptional regulator,protein-coding,-,-,-,TrmB family transcriptional regulator,20200919,-
1417673,23802688,HISP_RS16430,HISP_RS16430,HISP_17135,-,2,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20200919,-
1417673,23802689,HISP_RS15610,HISP_RS15610,HISP_16290,-,2,-,pseudo,pseudo,-,-,-,-,20210125,-
1417673,23802690,HISP_RS15335,HISP_RS15335,HISP_15960,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802691,HISP_RS16435,HISP_RS16435,HISP_17140,-,2,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210125,-
1417673,23802692,HISP_RS16240,HISP_RS16240,HISP_16945,-,2,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20190806,-
1417673,23802693,HISP_RS16410,HISP_RS16410,HISP_17115,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802695,HISP_RS16180,HISP_RS16180,HISP_16885,-,2,-,glucose 1-dehydrogenase,protein-coding,-,-,-,glucose 1-dehydrogenase,20200919,-
1417673,23802696,HISP_RS15510,HISP_RS15510,HISP_16165,-,2,-,type II toxin-antitoxin system VapC family toxin,protein-coding,-,-,-,type II toxin-antitoxin system VapC family toxin,20190806,-
1417673,23802697,HISP_RS15210,HISP_RS15210,HISP_15825,-,2,-,universal stress protein,protein-coding,-,-,-,universal stress protein,20190806,-
1417673,23802698,HISP_RS15650,HISP_RS15650,HISP_16330,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802699,HISP_RS16770,HISP_RS16770,HISP_17490,-,2,-,UPF0175 family protein,protein-coding,-,-,-,UPF0175 family protein,20200919,-
1417673,23802700,HISP_RS15220,HISP_RS15220,HISP_15845,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802701,HISP_RS15790,HISP_RS15790,HISP_16485,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802702,HISP_RS15660,HISP_RS15660,HISP_16340,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802703,HISP_RS15665,HISP_RS15665,HISP_16345,-,2,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190806,-
1417673,23802705,HISP_RS15570,HISP_RS15570,HISP_16240,-,2,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20200619,-
1417673,23802706,HISP_RS15565,HISP_RS15565,HISP_16235,-,2,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,protein-coding,-,-,-,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,20190806,-
