#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5802,4555929,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20210227,-
5802,25249247,ETH_00000100,ETH_00000100,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249248,ETH_00000105,ETH_00000105,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249249,ETH_00000110,ETH_00000110,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249250,ETH_00000115,ETH_00000115,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249251,ETH_00000120,ETH_00000120,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249252,ETH_00000125,ETH_00000125,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249253,ETH_00000130,ETH_00000130,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249254,ETH_00000135,ETH_00000135,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249255,ETH_00000140,ETH_00000140,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249256,ETH_00000145,ETH_00000145,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249257,ETH_00000150,ETH_00000150,-,-,Unknown,-,"CMGC kinase, Dyrk family, putative",protein-coding,-,-,-,-,20161022,-
5802,25249258,ETH_00000155,ETH_00000155,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249259,ETH_00000160,ETH_00000160,-,-,Unknown,-,"acetyltransferase domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249260,ETH_00000165,ETH_00000165,-,-,Unknown,-,"3'-5' exonuclease, related",protein-coding,-,-,-,-,20161022,-
5802,25249261,ETH_00000170,ETH_00000170,-,-,Unknown,-,"succinate-semialdehyde dehydrogenase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249262,ETH_00000175,ETH_00000175,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249263,ETH_00000180,ETH_00000180,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249264,ETH_00000185,ETH_00000185,-,-,Unknown,-,enoyl-acyl carrier reductase,protein-coding,-,-,-,-,20161022,-
5802,25249265,ETH_00000190,ETH_00000190,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249266,ETH_00000195,ETH_00000195,-,-,Unknown,-,"hypothetical protein, conserved",protein-coding,-,-,-,-,20180131,-
5802,25249267,ETH_00000200,ETH_00000200,-,-,Unknown,-,"60S ribosomal protein L30, putative",protein-coding,-,-,-,-,20161022,-
5802,25249268,ETH_00000205,ETH_00000205,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249269,ETH_00000210,ETH_00000210,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249270,ETH_00000215,ETH_00000215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249271,ETH_00000220,ETH_00000220,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249272,ETH_00000225,ETH_00000225,-,-,Unknown,-,"Chromosome III, complete sequence, related",protein-coding,-,-,-,-,20161022,-
5802,25249273,ETH_00000230,ETH_00000230,-,-,Unknown,-,"Sodium/hydrogen exchanger 1, related",protein-coding,-,-,-,-,20161022,-
5802,25249274,ETH_00000235,ETH_00000235,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249275,ETH_00000240,ETH_00000240,-,-,Unknown,-,"Chromosome II, complete genome, related",protein-coding,-,-,-,-,20161022,-
5802,25249276,ETH_00000245,ETH_00000245,-,-,Unknown,-,"ubiquitin carboxyl-terminal hydrolase isozyme, putative",protein-coding,-,-,-,-,20161022,-
5802,25249277,ETH_00000250,ETH_00000250,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249278,ETH_00000255,ETH_00000255,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249279,ETH_00000260,ETH_00000260,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249280,ETH_00000265,ETH_00000265,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249281,ETH_00000270,ETH_00000270,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249282,ETH_00000275,ETH_00000275,-,-,Unknown,-,UDP-N-acetylglucosamine pyrophosphorylase (Fragment),protein-coding,-,-,-,-,20161022,-
5802,25249283,ETH_00000280,ETH_00000280,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249284,ETH_00000285,ETH_00000285,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249285,ETH_00000290,ETH_00000290,-,-,Unknown,-,"DNA polymerase epsilon catalytic subunit a, related",protein-coding,-,-,-,-,20161022,-
5802,25249286,ETH_00000295,ETH_00000295,-,-,Unknown,-,"DNA polymerase epsilon catalytic subunit, putative",protein-coding,-,-,-,-,20161022,-
5802,25249287,ETH_00000300,ETH_00000300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249288,ETH_00000305,ETH_00000305,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249289,ETH_00000310,ETH_00000310,-,-,Unknown,-,"adenylyl cyclase associated protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249290,ETH_00000315,ETH_00000315,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249291,ETH_00000320,ETH_00000320,-,-,Unknown,-,"FK506-binding protein 1, putative",protein-coding,-,-,-,-,20161022,-
5802,25249292,ETH_00000325,ETH_00000325,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249293,ETH_00000330,ETH_00000330,-,-,Unknown,-,"1,3-beta-glucan synthase component domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249294,ETH_00000335,ETH_00000335,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249295,ETH_00000340,ETH_00000340,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249296,ETH_00000345,ETH_00000345,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249297,ETH_00000350,ETH_00000350,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249298,ETH_00000355,ETH_00000355,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249299,ETH_00000360,ETH_00000360,-,-,Unknown,-,"major sperm protein domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249300,ETH_00000365,ETH_00000365,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249301,ETH_00000370,ETH_00000370,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249302,ETH_00000375,ETH_00000375,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249303,ETH_00000380,ETH_00000380,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249304,ETH_00000385,ETH_00000385,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249305,ETH_00000395,ETH_00000395,-,-,Unknown,-,"subtilase family serine protease, putative",protein-coding,-,-,-,-,20161022,-
5802,25249306,ETH_00000400,ETH_00000400,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249307,ETH_00000405,ETH_00000405,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249308,ETH_00000410,ETH_00000410,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249309,ETH_00000415,ETH_00000415,-,-,Unknown,-,"histone-lysine N-methyltransferase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249310,ETH_00000420,ETH_00000420,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249311,ETH_00000425,ETH_00000425,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249312,ETH_00000430,ETH_00000430,-,-,Unknown,-,"structural maintenance of chromosomes protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249313,ETH_00000435,ETH_00000435,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249314,ETH_00000440,ETH_00000440,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249315,ETH_00000445,ETH_00000445,-,-,Unknown,-,"Chromosome II, complete genome, related",protein-coding,-,-,-,-,20161022,-
5802,25249316,ETH_00000450,ETH_00000450,-,-,Unknown,-,"inner membrane complex associated protein 4, putative",protein-coding,-,-,-,-,20161022,-
5802,25249317,ETH_00000455,ETH_00000455,-,-,Unknown,-,"GA28568, related",protein-coding,-,-,-,-,20161022,-
5802,25249318,ETH_00000460,ETH_00000460,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249319,ETH_00000465,ETH_00000465,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249320,ETH_00000470,ETH_00000470,-,-,Unknown,-,"chromatin assembly factor 1 subunit, putative",protein-coding,-,-,-,-,20161022,-
5802,25249321,ETH_00000475,ETH_00000475,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249322,ETH_00000480,ETH_00000480,-,-,Unknown,-,"deoxycytidylate deaminase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249323,ETH_00000485,ETH_00000485,-,-,Unknown,-,T-complex protein 1 subunit delta,protein-coding,-,-,-,-,20161022,-
5802,25249324,ETH_00000490,ETH_00000490,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249325,ETH_00000495,ETH_00000495,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249326,ETH_00000500,ETH_00000500,-,-,Unknown,-,"hypothetical protein, conserved",protein-coding,-,-,-,-,20180131,-
5802,25249327,ETH_00000505,ETH_00000505,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249328,ETH_00000510,ETH_00000510,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249329,ETH_00000515,ETH_00000515,-,-,Unknown,-,"phosphatidylinositol N-acetylglucosaminyltransferase subunit, putative",protein-coding,-,-,-,-,20161022,-
5802,25249330,ETH_00000520,ETH_00000520,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249331,ETH_00000525,ETH_00000525,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249332,ETH_00000530,ETH_00000530,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249333,ETH_00000535,ETH_00000535,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249334,ETH_00000540,ETH_00000540,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249335,ETH_00000545,ETH_00000545,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249336,ETH_00000550,ETH_00000550,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249337,ETH_00000555,ETH_00000555,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249338,ETH_00000560,ETH_00000560,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249339,ETH_00000565,ETH_00000565,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20191025,-
5802,25249340,ETH_00000570,ETH_00000570,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249341,ETH_00000575,ETH_00000575,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249342,ETH_00000580,ETH_00000580,-,-,Unknown,-,"CAMP-dependent protein kinase catalytic subunit alpha, related",protein-coding,-,-,-,-,20161022,-
5802,25249343,ETH_00000585,ETH_00000585,-,-,Unknown,-,"AGC kinase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249344,ETH_00000590,ETH_00000590,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249345,ETH_00000595,ETH_00000595,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249346,ETH_00000600,ETH_00000600,-,-,Unknown,-,"hypothetical protein, conserved",protein-coding,-,-,-,-,20180131,-
5802,25249347,ETH_00000605,ETH_00000605,-,-,Unknown,-,"hypothetical protein, conserved",protein-coding,-,-,-,-,20180131,-
5802,25249348,ETH_00000610,ETH_00000610,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249349,ETH_00000615,ETH_00000615,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249350,ETH_00000620,ETH_00000620,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249351,ETH_00000625,ETH_00000625,-,-,Unknown,-,"60S ribosomal protein L13a, putative",protein-coding,-,-,-,-,20161022,-
5802,25249352,ETH_00000630,ETH_00000630,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249353,ETH_00000635,ETH_00000635,-,-,Unknown,-,"Ras family protein, related",protein-coding,-,-,-,-,20161022,-
5802,25249354,ETH_00000640,ETH_00000640,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249355,ETH_00000645,ETH_00000645,-,-,Unknown,-,"thrombospondin type 1 domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249356,ETH_00000650,ETH_00000650,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249357,ETH_00000655,ETH_00000655,-,-,Unknown,-,"phosphoglycerate mutase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249358,ETH_00000660,ETH_00000660,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249359,ETH_00000665,ETH_00000665,-,-,Unknown,-,"citrate synthase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249360,ETH_00000670,ETH_00000670,-,-,Unknown,-,"YbaK / prolyl-tRNA synthetases associated domain containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249361,ETH_00000675,ETH_00000675,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249362,ETH_00000680,ETH_00000680,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249363,ETH_00000685,ETH_00000685,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249364,ETH_00000700,ETH_00000700,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249365,ETH_00000705,ETH_00000705,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249366,ETH_00000710,ETH_00000710,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249367,ETH_00000715,ETH_00000715,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249368,ETH_00000745,ETH_00000745,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249369,ETH_00000750,ETH_00000750,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249370,ETH_00000755,ETH_00000755,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249371,ETH_00000760,ETH_00000760,-,-,Unknown,-,"pyrazinamidase/nicotinamidase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249372,ETH_00000765,ETH_00000765,-,-,Unknown,-,"helicase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249373,ETH_00000770,ETH_00000770,-,-,Unknown,-,"ATP-dependent DNA helicase II, 70 kDa subunit, putative",protein-coding,-,-,-,-,20161022,-
5802,25249374,ETH_00000775,ETH_00000775,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249375,ETH_00000780,ETH_00000780,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249376,ETH_00000785,ETH_00000785,-,-,Unknown,-,"pyridoxal phosphate phosphatase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249377,ETH_00000790,ETH_00000790,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249378,ETH_00000795,ETH_00000795,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249379,ETH_00000800,ETH_00000800,-,-,Unknown,-,"RNA recognition motif domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249380,ETH_00000805,ETH_00000805,-,-,Unknown,-,"mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249381,ETH_00000810,ETH_00000810,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249382,ETH_00000815,ETH_00000815,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249383,ETH_00000820,ETH_00000820,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249384,ETH_00000825,ETH_00000825,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249385,ETH_00000830,ETH_00000830,-,-,Unknown,-,"proteasome component PRE3 precursor, putative",protein-coding,-,-,-,-,20161022,-
5802,25249386,ETH_00000835,ETH_00000835,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249387,ETH_00000840,ETH_00000840,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249388,ETH_00000845,ETH_00000845,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249389,ETH_00000850,ETH_00000850,-,-,Unknown,-,"cyclic nucleotide-binding domain containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249390,ETH_00000855,ETH_00000855,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249391,ETH_00000860,ETH_00000860,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249392,ETH_00000865,ETH_00000865,-,-,Unknown,-,"ulp1 protease family, C-terminal catalytic domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249393,ETH_00000870,ETH_00000870,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249394,ETH_00000875,ETH_00000875,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249395,ETH_00000880,ETH_00000880,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249396,ETH_00000885,ETH_00000885,-,-,Unknown,-,"Aaa family atpase, related",protein-coding,-,-,-,-,20161022,-
5802,25249397,ETH_00000890,ETH_00000890,-,-,Unknown,-,Wd40 protein ciao1 variant,protein-coding,-,-,-,-,20161022,-
5802,25249398,ETH_00000895,ETH_00000895,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249399,ETH_00000900,ETH_00000900,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249400,ETH_00000905,ETH_00000905,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249401,ETH_00000910,ETH_00000910,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249402,ETH_00000915,ETH_00000915,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249403,ETH_00000920,ETH_00000920,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249404,ETH_00000925,ETH_00000925,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249405,ETH_00000930,ETH_00000930,-,-,Unknown,-,"F3f19.18, related, related",protein-coding,-,-,-,-,20161022,-
5802,25249406,ETH_00000935,ETH_00000935,-,-,Unknown,-,"cytochrome b5-like heme/steroid binding domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249407,ETH_00000940,ETH_00000940,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249408,ETH_00000945,ETH_00000945,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249409,ETH_00000950,ETH_00000950,-,-,Unknown,-,"Pleiotropic regulator 1, putative",protein-coding,-,-,-,-,20161022,-
5802,25249410,ETH_00000955,ETH_00000955,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249411,ETH_00000960,ETH_00000960,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249412,ETH_00000965,ETH_00000965,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249413,ETH_00000970,ETH_00000970,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249414,ETH_00000975,ETH_00000975,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249415,ETH_00000980,ETH_00000980,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249417,ETH_00000990,ETH_00000990,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249418,ETH_00000995,ETH_00000995,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249419,ETH_00001000,ETH_00001000,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249420,ETH_00001005,ETH_00001005,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249421,ETH_00001010,ETH_00001010,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249422,ETH_00001015,ETH_00001015,-,-,Unknown,-,"peptidyl-prolyl cis-trans isomerase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249423,ETH_00001020,ETH_00001020,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249424,ETH_00001025,ETH_00001025,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249425,ETH_00001030,ETH_00001030,-,-,Unknown,-,"G1 to S phase transition protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249426,ETH_00001035,ETH_00001035,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249427,ETH_00001040,ETH_00001040,-,-,Unknown,-,"AGC kinase, putative",protein-coding,-,-,-,-,20161022,-
5802,25249428,ETH_00001045,ETH_00001045,-,-,Unknown,-,"elongation factor Tu GTP binding domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249429,ETH_00001050,ETH_00001050,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249430,ETH_00001055,ETH_00001055,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249431,ETH_00001060,ETH_00001060,-,-,Unknown,-,"Midasin, related",protein-coding,-,-,-,-,20161022,-
5802,25249432,ETH_00001065,ETH_00001065,-,-,Unknown,-,"nucleoside diphosphate kinase 7, putative",protein-coding,-,-,-,-,20161022,-
5802,25249433,ETH_00001070,ETH_00001070,-,-,Unknown,-,"iron-sulfur cluster assembly accessory protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249434,ETH_00001075,ETH_00001075,-,-,Unknown,-,"regulator of chromosome condensation domain-containing protein, putative",protein-coding,-,-,-,-,20161022,-
5802,25249435,ETH_00001080,ETH_00001080,-,-,Unknown,-,"60S ribosomal protein L7a, putative",protein-coding,-,-,-,-,20161022,-
5802,25249436,ETH_00001085,ETH_00001085,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249437,ETH_00001090,ETH_00001090,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
5802,25249438,ETH_00001105,ETH_00001105,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,-,20161022,-
