#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
72407,20564796,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20160921,-
72407,39499855,DXM79_RS00385,DXM79_RS00385,DXM79_28565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499857,DXM79_RS00125,DXM79_RS00125,DXM79_28300,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499858,DXM79_RS00150,DXM79_RS00150,DXM79_28325,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499859,DXM79_RS00120,DXM79_RS00120,DXM79_28295,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499867,DXM79_RS00815,DXM79_RS00815,DXM79_28995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499873,DXM79_RS00155,DXM79_RS00155,DXM79_28330,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499876,DXM79_RS00745,DXM79_RS00745,DXM79_28925,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499883,DXM79_RS00625,DXM79_RS00625,DXM79_28805,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499884,DXM79_RS00080,DXM79_RS00080,DXM79_28255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499895,DXM79_RS00045,DXM79_RS00045,DXM79_28220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499896,DXM79_RS00750,DXM79_RS00750,DXM79_28930,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499904,DXM79_RS00130,DXM79_RS00130,DXM79_28305,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499906,DXM79_RS00600,DXM79_RS00600,DXM79_28780,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499910,DXM79_RS00595,DXM79_RS00595,DXM79_28775,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499912,DXM79_RS01440,DXM79_RS01440,DXM79_27995,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499922,DXM79_RS01580,DXM79_RS01580,DXM79_28140,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499926,DXM79_RS01025,DXM79_RS01025,DXM79_27585,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
72407,39499927,DXM79_RS01175,DXM79_RS01175,DXM79_27735,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499928,DXM79_RS01485,DXM79_RS01485,DXM79_28045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499930,DXM79_RS01155,DXM79_RS01155,DXM79_27715,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499931,DXM79_RS01505,DXM79_RS01505,DXM79_28065,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499933,DXM79_RS01555,DXM79_RS01555,DXM79_28115,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210123,-
72407,39499935,DXM79_RS01480,DXM79_RS01480,DXM79_28040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499936,DXM79_RS01395,DXM79_RS01395,DXM79_27950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499938,DXM79_RS01525,DXM79_RS01525,DXM79_28085,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
72407,39499941,DXM79_RS01100,DXM79_RS01100,DXM79_27660,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499943,DXM79_RS01005,DXM79_RS01005,DXM79_27565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
72407,39499944,DXM79_RS01415,DXM79_RS01415,DXM79_27970,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499949,DXM79_RS01615,DXM79_RS01615,DXM79_28175,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499951,DXM79_RS01500,DXM79_RS01500,DXM79_28060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499959,DXM79_RS00940,DXM79_RS00940,DXM79_27500,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499964,DXM79_RS01290,DXM79_RS01290,DXM79_27845,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
72407,39499975,DXM79_RS01350,DXM79_RS01350,DXM79_27905,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190402,-
72407,39499976,DXM79_RS00935,DXM79_RS00935,DXM79_27495,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210123,-
72407,39499980,DXM79_RS01305,DXM79_RS01305,DXM79_27860,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499983,DXM79_RS01585,DXM79_RS01585,DXM79_28145,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499985,DXM79_RS01220,DXM79_RS01220,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499989,DXM79_RS01295,DXM79_RS01295,DXM79_27850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499990,DXM79_RS01595,DXM79_RS01595,DXM79_28155,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39499996,DXM79_RS00945,DXM79_RS00945,DXM79_27505,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499997,DXM79_RS01210,DXM79_RS01210,DXM79_27770,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39499998,DXM79_RS01140,DXM79_RS01140,DXM79_27700,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
72407,39500003,DXM79_RS01190,DXM79_RS01190,DXM79_27750,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500004,DXM79_RS00910,DXM79_RS00910,DXM79_27470,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500007,DXM79_RS00950,DXM79_RS00950,DXM79_27510,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500010,DXM79_RS00925,DXM79_RS00925,DXM79_27485,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500014,DXM79_RS01310,DXM79_RS01310,DXM79_27865,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500016,DXM79_RS01610,DXM79_RS01610,DXM79_28170,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500018,DXM79_RS01225,DXM79_RS01225,DXM79_27780,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500019,DXM79_RS00955,DXM79_RS00955,DXM79_27515,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500029,DXM79_RS00975,DXM79_RS00975,DXM79_27535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500032,DXM79_RS01425,DXM79_RS01425,DXM79_27980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500035,DXM79_RS01330,DXM79_RS01330,DXM79_27885,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201010,-
72407,39500036,DXM79_RS01010,DXM79_RS01010,DXM79_27570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500038,DXM79_RS01435,DXM79_RS01435,DXM79_27990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500040,DXM79_RS00965,DXM79_RS00965,DXM79_27525,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200905,-
72407,39500041,DXM79_RS00915,DXM79_RS00915,DXM79_27475,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500045,DXM79_RS01215,DXM79_RS01215,DXM79_27775,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500046,DXM79_RS01170,DXM79_RS01170,DXM79_27730,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500048,DXM79_RS01000,DXM79_RS01000,DXM79_27560,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190402,-
72407,39500050,DXM79_RS01545,DXM79_RS01545,DXM79_28105,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
72407,39500052,DXM79_RS01450,DXM79_RS01450,DXM79_28010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500053,DXM79_RS01165,DXM79_RS01165,DXM79_27725,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500054,DXM79_RS01540,DXM79_RS01540,DXM79_28100,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500057,DXM79_RS01650,DXM79_RS01650,DXM79_29485,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500063,DXM79_RS01625,DXM79_RS01625,DXM79_29460,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200905,-
72407,39500076,DXM79_RS02375,DXM79_RS02375,DXM79_27145,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500081,DXM79_RS02385,DXM79_RS02385,DXM79_27155,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
72407,39500099,DXM79_RS02605,DXM79_RS02605,DXM79_27375,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500103,DXM79_RS01755,DXM79_RS01755,DXM79_26515,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190402,-
72407,39500107,DXM79_RS02135,DXM79_RS02135,DXM79_26900,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500120,DXM79_RS02580,DXM79_RS02580,DXM79_27350,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500121,DXM79_RS02680,DXM79_RS02680,DXM79_27450,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500126,DXM79_RS02260,DXM79_RS02260,DXM79_27030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500144,DXM79_RS02485,DXM79_RS02485,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500147,DXM79_RS01770,DXM79_RS01770,DXM79_26530,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500150,DXM79_RS02220,DXM79_RS02220,DXM79_26990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500154,DXM79_RS02685,DXM79_RS02685,DXM79_27455,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500168,DXM79_RS02105,DXM79_RS02105,DXM79_26870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500188,DXM79_RS02285,DXM79_RS02285,DXM79_27055,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210403,-
72407,39500204,DXM79_RS02205,DXM79_RS02205,DXM79_26975,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
72407,39500229,DXM79_RS02480,DXM79_RS02480,DXM79_27250,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500232,DXM79_RS02610,DXM79_RS02610,DXM79_27380,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
72407,39500238,DXM79_RS02455,DXM79_RS02455,DXM79_27225,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500240,DXM79_RS02390,DXM79_RS02390,DXM79_27160,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
72407,39500241,DXM79_RS02395,DXM79_RS02395,DXM79_27165,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190402,-
72407,39500265,DXM79_RS01840,DXM79_RS01840,DXM79_26600,-,-,-,IS66 family insertion sequence hypothetical protein,protein-coding,-,-,-,IS66 family insertion sequence hypothetical protein,20190403,-
72407,39500274,CLQ99_RS28020,CLQ99_RS28020,CLQ99_28020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500281,CLQ99_RS28300,CLQ99_RS28300,CLQ99_28300,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500285,CLQ99_RS28620,CLQ99_RS28620,CLQ99_28620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
72407,39500287,CLQ99_RS28645,CLQ99_RS28645,CLQ99_28645,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500291,CLQ99_RS28075,CLQ99_RS28075,CLQ99_28075,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500292,CLQ99_RS28615,CLQ99_RS28615,CLQ99_28615,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500299,CLQ99_RS27835,CLQ99_RS27835,CLQ99_27835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500303,CLQ99_RS28545,CLQ99_RS28545,CLQ99_28545,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500313,CLQ99_RS28535,CLQ99_RS28535,CLQ99_28535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190525,-
72407,39500315,CLQ99_RS28525,CLQ99_RS28525,CLQ99_28525,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500316,CLQ99_RS28360,CLQ99_RS28360,CLQ99_28360,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500342,CLQ99_RS28415,CLQ99_RS28415,CLQ99_28415,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500358,CLQ99_RS27945,CLQ99_RS27945,CLQ99_27945,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500359,CLQ99_RS28060,CLQ99_RS28060,CLQ99_28060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500368,CLQ99_RS27780,CLQ99_RS27780,CLQ99_27780,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500373,CLQ99_RS27760,CLQ99_RS27760,CLQ99_27760,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500403,CLQ99_RS28305,CLQ99_RS28305,CLQ99_28305,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500405,CLQ99_RS28310,CLQ99_RS28310,CLQ99_28310,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500415,CLQ99_RS28250,CLQ99_RS28250,CLQ99_28250,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500429,CLQ99_RS28235,CLQ99_RS28235,CLQ99_28235,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500447,CLQ99_RS27710,CLQ99_RS27710,CLQ99_27710,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500448,CLQ99_RS27705,CLQ99_RS27705,CLQ99_27705,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500456,CLQ99_RS27670,CLQ99_RS27670,CLQ99_27670,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500506,CLQ99_RS29805,CLQ99_RS29805,CLQ99_29805,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500510,CLQ99_RS29665,CLQ99_RS29665,CLQ99_29665,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500517,CLQ99_RS29580,CLQ99_RS29580,CLQ99_29580,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500537,CLQ99_RS29615,CLQ99_RS29615,CLQ99_29615,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210123,-
72407,39500544,CLQ99_RS29460,CLQ99_RS29460,CLQ99_29460,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500570,CLQ99_RS29540,CLQ99_RS29540,CLQ99_29540,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500571,CLQ99_RS29520,CLQ99_RS29520,CLQ99_29520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500572,CLQ99_RS29455,CLQ99_RS29455,CLQ99_29455,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500580,CLQ99_RS29695,CLQ99_RS29695,CLQ99_29695,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500591,CLQ99_RS29800,CLQ99_RS29800,CLQ99_29800,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500594,CLQ99_RS29595,CLQ99_RS29595,CLQ99_29595,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500607,CLQ99_RS29625,CLQ99_RS29625,CLQ99_29625,-,-,-,IS66 family insertion sequence hypothetical protein,protein-coding,-,-,-,IS66 family insertion sequence hypothetical protein,20210313,-
72407,39500611,CLQ99_RS29560,CLQ99_RS29560,CLQ99_29560,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500618,CLQ99_RS29590,CLQ99_RS29590,CLQ99_29590,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500622,CLQ99_RS29630,CLQ99_RS29630,CLQ99_29630,-,-,-,IS66 family insertion sequence hypothetical protein,protein-coding,-,-,-,IS66 family insertion sequence hypothetical protein,20190403,-
72407,39500636,CLQ99_RS29215,CLQ99_RS29215,CLQ99_29215,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500654,CLQ99_RS29585,CLQ99_RS29585,CLQ99_29585,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500665,CLQ99_RS29565,CLQ99_RS29565,CLQ99_29565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500666,CLQ99_RS29570,CLQ99_RS29570,CLQ99_29570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500670,CLQ99_RS29530,CLQ99_RS29530,CLQ99_29530,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500693,CLQ99_RS29205,CLQ99_RS29205,CLQ99_29205,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500711,CLQ99_RS29220,CLQ99_RS29220,CLQ99_29220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500714,CLQ99_RS29445,CLQ99_RS29445,CLQ99_29445,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500723,CLQ99_RS29425,CLQ99_RS29425,CLQ99_29425,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500731,CLQ99_RS29435,CLQ99_RS29435,CLQ99_29435,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500739,CLQ99_RS29765,CLQ99_RS29765,CLQ99_29765,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500740,CLQ99_RS29905,CLQ99_RS29905,CLQ99_29905,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190401,-
72407,39500741,CLQ99_RS28655,CLQ99_RS28655,CLQ99_28655,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500748,CLQ99_RS29440,CLQ99_RS29440,CLQ99_29440,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500758,CLQ99_RS29925,CLQ99_RS29925,CLQ99_29925,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500759,CLQ99_RS29950,CLQ99_RS29950,CLQ99_29950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500760,CLQ99_RS29965,CLQ99_RS29965,CLQ99_29965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210327,-
72407,39500763,CLQ99_RS29960,CLQ99_RS29960,CLQ99_29960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500766,CLQ99_RS29975,CLQ99_RS29975,CLQ99_29975,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500767,CLQ99_RS30020,CLQ99_RS30020,CLQ99_30020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500775,CLQ99_RS30025,CLQ99_RS30025,CLQ99_30025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190403,-
72407,39500776,CLQ99_RS30005,CLQ99_RS30005,CLQ99_30005,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210212,-
