#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
208960,18875504,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20140325,-
208960,41794091,F6C48_mgp073,F6C48_mgp073,Fomme_000052,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
208960,41794092,F6C48_mgp072,F6C48_mgp072,Fomme_000053,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794093,F6C48_mgt005,F6C48_mgt005,Fomme_000007,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794094,F6C48_mgp071,F6C48_mgp071,Fomme_000008,-,MT,-,ATP synthase F0 subunit 8,protein-coding,-,-,-,ATP synthase F0 subunit 8,20200829,-
208960,41794095,F6C48_mgp070,F6C48_mgp070,Fomme_000054,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794096,F6C48_mgp069,F6C48_mgp069,Fomme_000055,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794097,F6C48_mgt006,F6C48_mgt006,Fomme_000009,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794098,F6C48_mgt007,F6C48_mgt007,Fomme_000010,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794099,F6C48_mgt008,F6C48_mgt008,Fomme_000011,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794100,F6C48_mgt009,F6C48_mgt009,Fomme_000012,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794101,F6C48_mgt010,F6C48_mgt010,Fomme_000015,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794102,F6C48_mgt011,F6C48_mgt011,Fomme_000016,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794103,F6C48_mgp068,F6C48_mgp068,Fomme_000017,-,MT,-,cytochrome c oxidase subunit 1,protein-coding,-,-,-,cytochrome c oxidase subunit 1,20200829,-
208960,41794104,F6C48_mgp067,F6C48_mgp067,Fomme_000056,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794105,F6C48_mgp066,F6C48_mgp066,Fomme_000057,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794106,F6C48_mgp065,F6C48_mgp065,Fomme_000058,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794107,F6C48_mgp064,F6C48_mgp064,Fomme_000059,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794108,F6C48_mgp063,F6C48_mgp063,Fomme_000060,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794109,F6C48_mgp062,F6C48_mgp062,Fomme_000061,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794110,F6C48_mgp061,F6C48_mgp061,Fomme_000062,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794111,F6C48_mgp060,F6C48_mgp060,Fomme_000063,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794112,F6C48_mgp059,F6C48_mgp059,Fomme_000064,-,MT,-,GIY-YIG homing endonuclease,protein-coding,-,-,-,GIY-YIG homing endonuclease,20200829,-
208960,41794113,F6C48_mgp058,F6C48_mgp058,Fomme_000065,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794114,F6C48_mgp057,F6C48_mgp057,Fomme_000066,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
208960,41794115,F6C48_mgp056,F6C48_mgp056,Fomme_000018,-,MT,-,NADH dehydrogenase subunit 4L,protein-coding,-,-,-,NADH dehydrogenase subunit 4L,20200829,-
208960,41794116,F6C48_mgp055,F6C48_mgp055,Fomme_000019,-,MT,-,NADH dehydrogenase subunit 5,protein-coding,-,-,-,NADH dehydrogenase subunit 5,20200829,-
208960,41794117,F6C48_mgp054,F6C48_mgp054,Fomme_000067,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794118,F6C48_mgp053,F6C48_mgp053,Fomme_000068,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794119,F6C48_mgp052,F6C48_mgp052,Fomme_000069,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794120,F6C48_mgp051,F6C48_mgp051,Fomme_000020,-,MT,-,ATP synthase F0 subunit c,protein-coding,-,-,-,ATP synthase F0 subunit c,20200905,-
208960,41794121,F6C48_mgp050,F6C48_mgp050,Fomme_000021,-,MT,-,cytochrome c oxidase subunit 2,protein-coding,-,-,-,cytochrome c oxidase subunit 2,20200829,-
208960,41794122,F6C48_mgp049,F6C48_mgp049,Fomme_000070,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794123,F6C48_mgp048,F6C48_mgp048,Fomme_000071,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794124,F6C48_mgp047,F6C48_mgp047,Fomme_000072,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
208960,41794125,F6C48_mgt012,F6C48_mgt012,Fomme_000022,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794126,F6C48_mgt013,F6C48_mgt013,Fomme_000013,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794127,F6C48_mgt014,F6C48_mgt014,Fomme_000023,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794128,F6C48_mgt015,F6C48_mgt015,Fomme_000024,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794129,F6C48_mgt016,F6C48_mgt016,Fomme_000025,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794130,F6C48_mgt017,F6C48_mgt017,Fomme_000026,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794131,F6C48_mgp046,F6C48_mgp046,Fomme_000027,-,MT,-,apocytochrome b,protein-coding,-,-,-,apocytochrome b,20200829,-
208960,41794132,F6C48_mgp045,F6C48_mgp045,Fomme_000073,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794133,F6C48_mgp044,F6C48_mgp044,Fomme_000074,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794134,F6C48_mgp043,F6C48_mgp043,Fomme_000075,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
208960,41794135,F6C48_mgp042,F6C48_mgp042,Fomme_000076,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794136,F6C48_mgp041,F6C48_mgp041,Fomme_000077,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794137,F6C48_mgp040,F6C48_mgp040,Fomme_000078,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794138,F6C48_mgp039,F6C48_mgp039,Fomme_000028,-,MT,-,cytochrome c oxidase subunit 3,protein-coding,-,-,-,cytochrome c oxidase subunit 3,20200829,-
208960,41794139,F6C48_mgp038,F6C48_mgp038,Fomme_000079,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794140,F6C48_mgp037,F6C48_mgp037,Fomme_000029,-,MT,-,ATP synthase F0 subunit a,protein-coding,-,-,-,ATP synthase F0 subunit a,20200829,-
208960,41794141,F6C48_mgp036,F6C48_mgp036,Fomme_000030,-,MT,-,NADH dehydrogenase subunit 1,protein-coding,-,-,-,NADH dehydrogenase subunit 1,20200829,-
208960,41794142,F6C48_mgt018,F6C48_mgt018,Fomme_000031,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794143,F6C48_mgt019,F6C48_mgt019,Fomme_000032,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794144,F6C48_mgt020,F6C48_mgt020,Fomme_000033,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794145,F6C48_mgt021,F6C48_mgt021,Fomme_000034,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794146,F6C48_mgp035,F6C48_mgp035,Fomme_000035,-,MT,-,NADH dehydrogenase subunit 6,protein-coding,-,-,-,NADH dehydrogenase subunit 6,20200829,-
208960,41794147,F6C48_mgp034,F6C48_mgp034,Fomme_000036,-,MT,-,NADH dehydrogenase subunit 2,protein-coding,-,-,-,NADH dehydrogenase subunit 2,20200829,-
208960,41794148,F6C48_mgp033,F6C48_mgp033,Fomme_000037,-,MT,-,NADH dehydrogenase subunit 3,protein-coding,-,-,-,NADH dehydrogenase subunit 3,20200829,-
208960,41794149,F6C48_mgt022,F6C48_mgt022,Fomme_000014,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794150,F6C48_mgt023,F6C48_mgt023,Fomme_000038,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794151,F6C48_mgp032,F6C48_mgp032,Fomme_000080,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794152,F6C48_mgp031,F6C48_mgp031,Fomme_000081,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794153,F6C48_mgp030,F6C48_mgp030,Fomme_000082,-,MT,-,DNA polymerase family B,protein-coding,-,-,-,DNA polymerase family B,20200829,-
208960,41794154,F6C48_mgp029,F6C48_mgp029,Fomme_000083,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794155,F6C48_mgt024,F6C48_mgt024,Fomme_000039,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794156,F6C48_mgt025,F6C48_mgt025,Fomme_000040,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794157,F6C48_mgp028,F6C48_mgp028,Fomme_000041,-,MT,-,NADH dehydrogenase subunit 4,protein-coding,-,-,-,NADH dehydrogenase subunit 4,20200829,-
208960,41794158,F6C48_mgp027,F6C48_mgp027,Fomme_000084,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794159,F6C48_mgp026,F6C48_mgp026,Fomme_000085,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794160,F6C48_mgt026,F6C48_mgt026,Fomme_000042,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794161,F6C48_mgp025,F6C48_mgp025,Fomme_000086,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794162,F6C48_mgp024,F6C48_mgp024,Fomme_000087,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200829,-
208960,41794163,F6C48_mgp023,F6C48_mgp023,Fomme_000088,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794164,F6C48_mgr001,F6C48_mgr001,Fomme_000043,-,MT,-,large subunit ribosomal RNA,rRNA,-,-,-,-,20200909,-
208960,41794165,F6C48_mgp022,F6C48_mgp022,Fomme_000089,-,MT,-,GIY-YIG homing endonuclease,protein-coding,-,-,-,GIY-YIG homing endonuclease,20200829,-
208960,41794166,F6C48_mgr002,F6C48_mgr002,Fomme_000001,-,MT,-,small subunit ribosomal RNA,rRNA,-,-,-,-,20200909,-
208960,41794167,F6C48_mgp021,F6C48_mgp021,Fomme_000090,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794168,F6C48_mgp020,F6C48_mgp020,Fomme_000091,-,MT,-,LAGLIDADG homing endonuclease,protein-coding,-,-,-,LAGLIDADG homing endonuclease,20200829,-
208960,41794169,F6C48_mgp019,F6C48_mgp019,Fomme_000092,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794170,F6C48_mgp018,F6C48_mgp018,Fomme_000093,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794171,F6C48_mgp017,F6C48_mgp017,Fomme_000094,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794172,F6C48_mgp016,F6C48_mgp016,Fomme_000095,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794173,F6C48_mgp015,F6C48_mgp015,Fomme_000096,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794174,F6C48_mgp014,F6C48_mgp014,Fomme_000097,-,MT,-,DNA polymerase family B,protein-coding,-,-,-,DNA polymerase family B,20200829,-
208960,41794175,F6C48_mgt027,F6C48_mgt027,Fomme_000044,-,MT,-,tRNA,tRNA,-,-,-,-,20200909,-
208960,41794176,F6C48_mgp013,F6C48_mgp013,Fomme_000098,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794177,F6C48_mgp012,F6C48_mgp012,Fomme_000099,-,MT,-,DNA polymerase family B,protein-coding,-,-,-,DNA polymerase family B,20200829,-
208960,41794178,F6C48_mgp011,F6C48_mgp011,Fomme_000100,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794179,F6C48_mgp010,F6C48_mgp010,Fomme_000101,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794180,F6C48_mgp009,F6C48_mgp009,Fomme_000102,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794181,F6C48_mgp008,F6C48_mgp008,Fomme_000103,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794182,F6C48_mgp007,F6C48_mgp007,Fomme_000104,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794183,F6C48_mgp006,F6C48_mgp006,Fomme_000105,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794184,F6C48_mgp005,F6C48_mgp005,Fomme_000106,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794185,F6C48_mgp004,F6C48_mgp004,Fomme_000107,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794186,F6C48_mgp003,F6C48_mgp003,Fomme_000108,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794187,F6C48_mgp002,F6C48_mgp002,Fomme_000109,-,MT,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20190921,-
208960,41794188,F6C48_mgp001,F6C48_mgp001,Fomme_000110,-,MT,-,DNA polymerase family B,protein-coding,-,-,-,DNA polymerase family B,20200829,-
