#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
237631,3926132,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20200509,-
237631,23561455,UMAG_00047,UMAG_00047,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561456,UMAG_00048,UMAG_00048,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561457,UMAG_00049,UMAG_00049,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561458,UMAG_00050,UMAG_00050,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561459,UMAG_00052,UMAG_00052,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561460,UMAG_00053,UMAG_00053,-,-,1,-,putative 3-dehydroquinate dehydratase,protein-coding,-,-,-,putative 3-dehydroquinate dehydratase,20200918,-
237631,23561461,UMAG_00054,UMAG_00054,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561462,UMAG_00055,UMAG_00055,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561463,UMAG_00056,UMAG_00056,-,-,1,-,putative neutral amino acid permease,protein-coding,-,-,-,putative neutral amino acid permease,20200918,-
237631,23561464,UMAG_00057,UMAG_00057,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561465,UMAG_00058,UMAG_00058,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561466,UMAG_00059,UMAG_00059,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561467,UMAG_00060,UMAG_00060,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561468,UMAG_00061,UMAG_00061,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561469,UMAG_00062,UMAG_00062,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561470,UMAG_00063,UMAG_00063,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561471,UMAG_00064,UMAG_00064,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561472,UMAG_00067,UMAG_00067,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561473,UMAG_00068,UMAG_00068,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561474,UMAG_00071,UMAG_00071,-,-,1,-,putative deoxyhypusine synthase,protein-coding,-,-,-,putative deoxyhypusine synthase,20200918,-
237631,23561475,UMAG_00072,UMAG_00072,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561476,UMAG_00074,UMAG_00074,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561477,UMAG_00076,UMAG_00076,-,-,1,-,putative purine permease,protein-coding,-,-,-,putative purine permease,20200918,-
237631,23561478,UMAG_00077,UMAG_00077,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561479,UMAG_00078,UMAG_00078,-,-,1,-,Phenylalanine ammonia-lyase,protein-coding,-,-,-,Phenylalanine ammonia-lyase,20200918,-
237631,23561480,UMAG_00079,UMAG_00079,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561481,UMAG_00080,UMAG_00080,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561482,UMAG_00081,UMAG_00081,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561483,UMAG_00082,UMAG_00082,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561484,UMAG_00083,UMAG_00083,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561485,UMAG_00084,UMAG_00084,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561486,UMAG_00085,UMAG_00085,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561487,UMAG_00087,UMAG_00087,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561488,UMAG_00089,UMAG_00089,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561489,UMAG_00090,UMAG_00090,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561490,UMAG_00091,UMAG_00091,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561491,UMAG_00092,UMAG_00092,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561492,UMAG_00094,UMAG_00094,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561493,UMAG_00095,UMAG_00095,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561494,UMAG_00096,UMAG_00096,-,-,1,-,putative zinc transporter II,protein-coding,-,-,-,putative zinc transporter II,20200918,-
237631,23561495,UMAG_00097,UMAG_00097,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561496,UMAG_00098,UMAG_00098,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561497,UMAG_00099,UMAG_00099,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561498,UMAG_00101,UMAG_00101,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561499,UMAG_00102,UMAG_00102,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561500,UMAG_00103,UMAG_00103,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561501,UMAG_00104,UMAG_00104,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561502,UMAG_00105,UMAG_00105,-,-,1,-,iron transport multicopper oxidase,protein-coding,-,-,-,iron transport multicopper oxidase,20200918,-
237631,23561503,UMAG_00108,UMAG_00108,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561504,UMAG_00109,UMAG_00109,-,-,1,-,putative dihydroxyacetone kinase,protein-coding,-,-,-,putative dihydroxyacetone kinase,20200918,-
237631,23561505,UMAG_00111,UMAG_00111,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561506,UMAG_00113,UMAG_00113,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561507,UMAG_00114,UMAG_00114,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561508,UMAG_00115,UMAG_00115,-,-,1,-,putative branched-chain-amino-acid transaminase,protein-coding,-,-,-,putative branched-chain-amino-acid transaminase,20200918,-
237631,23561509,UMAG_00116,UMAG_00116,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561510,UMAG_00117,UMAG_00117,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561511,UMAG_00118,UMAG_00118,-,-,1,-,putative UDP-glucose 6-dehydrogenase,protein-coding,-,-,-,putative UDP-glucose 6-dehydrogenase,20200918,-
237631,23561512,UMAG_00119,UMAG_00119,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561513,UMAG_00120,UMAG_00120,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561514,UMAG_00122,UMAG_00122,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561515,UMAG_00123,UMAG_00123,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561516,UMAG_00124,UMAG_00124,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561517,UMAG_00125,UMAG_00125,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561518,UMAG_00126,UMAG_00126,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561519,UMAG_00127,UMAG_00127,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561520,UMAG_00130,UMAG_00130,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561521,UMAG_00131,UMAG_00131,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561522,UMAG_00132,UMAG_00132,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561523,UMAG_00133,UMAG_00133,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561524,UMAG_00136,UMAG_00136,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561525,UMAG_00137,UMAG_00137,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561526,UMAG_00138,UMAG_00138,-,-,1,-,putative translation elongation factor Tu,protein-coding,-,-,-,putative translation elongation factor Tu,20200918,-
237631,23561527,UMAG_00140,UMAG_00140,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561528,UMAG_00141,UMAG_00141,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561529,UMAG_00144,UMAG_00144,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561530,UMAG_00145,UMAG_00145,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561531,UMAG_00146,UMAG_00146,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561532,UMAG_00148,UMAG_00148,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561533,UMAG_00149,UMAG_00149,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561534,UMAG_00152,UMAG_00152,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561535,UMAG_00153,UMAG_00153,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561536,UMAG_00154,UMAG_00154,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561537,UMAG_00156,UMAG_00156,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561538,UMAG_00157,UMAG_00157,-,-,1,-,putative pyruvate kinase,protein-coding,-,-,-,putative pyruvate kinase,20200918,-
237631,23561539,UMAG_00159,UMAG_00159,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561540,UMAG_00160,UMAG_00160,-,-,1,-,putative transport vesicle fusion protein,protein-coding,-,-,-,putative transport vesicle fusion protein,20200918,-
237631,23561541,UMAG_00161,UMAG_00161,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561542,UMAG_00163,UMAG_00163,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561543,UMAG_00164,UMAG_00164,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561544,UMAG_00166,UMAG_00166,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561545,UMAG_00167,UMAG_00167,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561546,UMAG_00168,UMAG_00168,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561547,UMAG_00169,UMAG_00169,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561548,UMAG_00171,UMAG_00171,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561549,UMAG_00172,UMAG_00172,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561550,UMAG_00174,UMAG_00174,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561551,UMAG_00175,UMAG_00175,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561552,UMAG_00176,UMAG_00176,-,-,1,-,putative phosphatidylinositol-3-phosphatase,protein-coding,-,-,-,putative phosphatidylinositol-3-phosphatase,20200918,-
237631,23561553,UMAG_00177,UMAG_00177,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561554,UMAG_00179,UMAG_00179,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561555,UMAG_00180,UMAG_00180,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561556,UMAG_00181,UMAG_00181,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561557,UMAG_00182,UMAG_00182,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561558,UMAG_00183,UMAG_00183,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561559,UMAG_00184,UMAG_00184,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561560,UMAG_00187,UMAG_00187,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561561,UMAG_00188,UMAG_00188,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561562,UMAG_00189,UMAG_00189,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561563,UMAG_00191,UMAG_00191,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561564,UMAG_00192,UMAG_00192,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561565,UMAG_00193,UMAG_00193,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561566,UMAG_00194,UMAG_00194,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561567,UMAG_00195,UMAG_00195,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561568,UMAG_00196,UMAG_00196,-,-,1,-,putative transmembrane protein involved in ammonia production,protein-coding,-,-,-,putative transmembrane protein involved in ammonia production,20200918,-
237631,23561569,UMAG_00197,UMAG_00197,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561570,UMAG_00199,UMAG_00199,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561571,UMAG_00202,UMAG_00202,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561572,UMAG_00203,UMAG_00203,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561573,UMAG_00204,UMAG_00204,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561574,UMAG_00205,UMAG_00205,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561575,UMAG_00206,UMAG_00206,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561576,UMAG_00207,UMAG_00207,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561577,UMAG_00208,UMAG_00208,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561578,UMAG_00209,UMAG_00209,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561579,UMAG_00210,UMAG_00210,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561580,UMAG_00211,UMAG_00211,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561581,UMAG_00212,UMAG_00212,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561582,UMAG_00213,UMAG_00213,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561583,UMAG_00215,UMAG_00215,-,-,1,-,putative glutamate 5-kinase,protein-coding,-,-,-,putative glutamate 5-kinase,20200918,-
237631,23561584,UMAG_00216,UMAG_00216,-,-,1,-,putative DNA replication factor C subunit protein,protein-coding,-,-,-,putative DNA replication factor C subunit protein,20200918,-
237631,23561585,UMAG_00218,UMAG_00218,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561586,UMAG_00219,UMAG_00219,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561587,UMAG_00221,UMAG_00221,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561588,UMAG_00222,UMAG_00222,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561589,UMAG_00223,UMAG_00223,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561590,UMAG_00224,UMAG_00224,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561591,UMAG_00225,UMAG_00225,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561592,UMAG_00226,UMAG_00226,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561593,UMAG_00227,UMAG_00227,-,-,1,-,"putative P-type ATPase, Cu(2+)-transporting ATPase",protein-coding,-,-,-,"putative P-type ATPase, Cu(2+)-transporting ATPase",20200918,-
237631,23561594,UMAG_00229,UMAG_00229,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561595,UMAG_00230,UMAG_00230,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561596,UMAG_00233,UMAG_00233,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561597,UMAG_00235,UMAG_00235,-,-,1,-,"putative exo-beta-1,3-glucanase (I/II), major ",protein-coding,-,-,-,"putative exo-beta-1,3-glucanase (I/II), major ",20200918,-
237631,23561598,UMAG_00236,UMAG_00236,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561599,UMAG_00238,UMAG_00238,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561600,UMAG_00239,UMAG_00239,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561601,UMAG_00240,UMAG_00240,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561602,UMAG_00241,UMAG_00241,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561603,UMAG_00242,UMAG_00242,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561604,UMAG_00244,UMAG_00244,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561605,UMAG_00245,UMAG_00245,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561606,UMAG_00247,UMAG_00247,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561607,UMAG_00249,UMAG_00249,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561608,UMAG_00250,UMAG_00250,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561609,UMAG_00251,UMAG_00251,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561610,UMAG_00254,UMAG_00254,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561611,UMAG_00255,UMAG_00255,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561612,UMAG_00256,UMAG_00256,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561613,UMAG_00258,UMAG_00258,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561614,UMAG_00259,UMAG_00259,-,-,1,-,putative Elongator subunit ELP3,protein-coding,-,-,-,putative Elongator subunit ELP3,20200918,-
237631,23561615,UMAG_00262,UMAG_00262,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561616,UMAG_00263,UMAG_00263,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561617,UMAG_00264,UMAG_00264,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561618,UMAG_00265,UMAG_00265,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561619,UMAG_00266,UMAG_00266,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561620,UMAG_00270,UMAG_00270,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561621,UMAG_00271,UMAG_00271,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561622,UMAG_00272,UMAG_00272,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561623,UMAG_00273,UMAG_00273,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561624,UMAG_00274,UMAG_00274,-,-,1,-,putative casein kinase I,protein-coding,-,-,-,putative casein kinase I,20200918,-
237631,23561625,UMAG_00275,UMAG_00275,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
237631,23561626,UMAG_00276,UMAG_00276,-,-,1,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
